price,year,trans,fuel,km,kw
6500.0,2009,Manuál,Benzín,173980.0,59.0
6575.0,2010,Manuál,Diesel,143108.0,103.0
6600.0,2012,Automat,Diesel,200804.0,77.0
6600.0,2011,Automat,Benzín,173000.0,63.0
6600.0,2008,Automat,Diesel,154982.0,77.0
6600.0,2010,Manuál,Diesel,166415.0,77.0
6199.0,2009,Manuál,Benzín,127531.0,90.0
,2009,Automat,Diesel,202512.0,103.0
6222.0,2008,Manuál,Benzín,195896.0,75.0
6690.0,2011,Manuál,Diesel,263154.0,77.0
6691.0,2012,Manuál,Diesel,141248.0,77.0
6700.0,2009,Manuál,Diesel,186000.0,103.0
6700.0,2010,Manuál,Benzín,179153.0,77.0
6703.0,2010,Manuál,Diesel,195826.0,77.0
,2009,Manuál,Benzín,145236.0,75.0
6360.0,2009,Manuál,Benzín,159000.0,59.0
6790.0,2010,Manuál,Benzín,142587.0,90.0
6790.0,2011,Manuál,Diesel,195934.0,77.0
6799.0,2009,Manuál,Benzín,160906.0,59.0
6800.0,2012,Manuál,Benzín,121609.0,63.0
6800.0,2009,Manuál,Benzín+Plyn,208000.0,75.0
,2010,Manuál,Diesel,241525.0,103.0
6396.0,2012,Manuál,Benzín,143680.0,90.0
6396.0,2007,Manuál,Benzín,163999.0,103.0
6831.0,2008,Manuál,Benzín,155130.0,103.0
6831.0,2010,Manuál,Diesel,143768.0,77.0
6831.0,2012,Manuál,Benzín,136336.0,63.0
6850.0,2009,Automat,Diesel,206877.0,77.0
6890.0,2009,Manuál,Diesel,198016.0,77.0
6890.0,2010,Manuál,Diesel,222209.0,77.0
6890.0,2011,Manuál,Benzín,193000.0,118.0
6900.0,1982,Manuál,Diesel,222500.0,44.0
6900.0,2009,Manuál,Benzín,134535.0,59.0
6900.0,2011,Manuál,Benzín,113477.0,63.0
6900.0,2009,Manuál,Diesel,199000.0,81.0
6900.0,2009,Automat,Diesel,201500.0,103.0
6900.0,2011,Manuál,Benzín,146778.0,90.0
6950.0,2009,Manuál,Diesel,216772.0,81.0
6971.0,2014,Manuál,Benzín,197300.0,77.0
,2011,Manuál,Benzín,159320.0,77.0
,2010,Manuál,Diesel,142000.0,77.0
,2011,Manuál,Diesel,238000.0,103.0
6990.0,2011,Manuál,Benzín,106264.0,77.0
,2010,Manuál,Diesel,225846.0,77.0
6999.0,2010,Manuál,Benzín,113076.0,77.0
6999.0,2009,Manuál,Diesel,218875.0,81.0
7000.0,2011,Manuál,Benzín,180989.0,77.0
7000.0,2010,Manuál,Diesel,176683.0,77.0
7000.0,2010,Manuál,Diesel,183201.0,77.0
7000.0,2012,Manuál,Benzín,164996.0,90.0
6600.0,2012,Manuál,Diesel,210000.0,77.0
7044.0,2012,Manuál,Benzín,146786.0,63.0
7044.0,2010,Manuál,Benzín,63608.0,90.0
7056.0,2008,Manuál,Diesel,236560.0,100.0
7100.0,2009,Manuál,Benzín,119000.0,75.0
7199.0,2009,Manuál,Diesel,190229.0,77.0
7200.0,2011,Manuál,Benzín,141936.0,77.0
7200.0,2009,Manuál,Benzín,168000.0,90.0
7200.0,2009,Manuál,Benzín,188529.0,90.0
7200.0,2012,Manuál,Diesel,190500.0,77.0
6760.0,2012,Manuál,Benzín,209000.0,59.0
6760.0,2012,Manuál,Benzín,135906.0,63.0
7250.0,2008,Automat,Benzín,115000.0,103.0
6796.0,2010,Manuál,Benzín,152200.0,118.0
6796.0,2010,Manuál,Benzín,187700.0,90.0
7258.0,2010,Manuál,Benzín,138954.0,59.0
7290.0,2013,Manuál,Diesel,226900.0,77.0
7300.0,2009,Automat,Benzín,209000.0,118.0
7300.0,2010,Manuál,Diesel,94041.0,77.0
7300.0,2011,Manuál,Benzín,197869.0,63.0
,2013,Manuál,Diesel,320030.0,77.0
7300.0,2010,Manuál,Diesel,233741.0,103.0
7300.0,2013,Manuál,Diesel,243018.0,77.0
7300.0,2011,Manuál,Benzín,139029.0,63.0
6878.0,2009,Manuál,Benzín,186876.0,90.0
7386.0,2012,Manuál,Diesel,173775.0,77.0
6996.0,2009,Manuál,Benzín,126486.0,75.0
7000.0,2010,Manuál,Benzín,180400.0,90.0
7471.0,2009,Manuál,Benzín,114042.0,90.0
7471.0,2011,Manuál,Diesel,164614.0,77.0
7471.0,2011,Manuál,Benzín,138090.0,77.0
7490.0,2008,Automat,Benzín,263623.0,169.0
7490.0,2008,Manuál,Benzín,58680.0,75.0
7500.0,2009,Manuál,Benzín,103489.0,75.0
7500.0,2013,Manuál,Benzín,190680.0,77.0
7500.0,2011,Manuál,Benzín,118800.0,77.0
7550.0,2010,Automat,Diesel,222000.0,103.0
7600.0,2010,Automat,Benzín,173967.0,90.0
7600.0,2011,Manuál,Benzín,71804.0,90.0
7160.0,2009,Manuál,Diesel,152000.0,77.0
7196.0,2010,Manuál,Diesel,226000.0,103.0
7196.0,2009,Manuál,Benzín,164000.0,90.0
7198.0,2010,Manuál,Diesel,154548.0,103.0
7685.0,2009,Manuál,Benzín,64675.0,59.0
7685.0,2010,Manuál,Benzín,89204.0,90.0
7700.0,2010,Manuál,Benzín,136838.0,77.0
7705.0,2014,Manuál,Benzín,92238.0,63.0
7705.0,2013,Manuál,Diesel,157931.0,77.0
7800.0,2013,Manuál,Diesel,178500.0,77.0
7800.0,2011,Automat,Diesel,164115.0,77.0
7800.0,2013,Manuál,Diesel,176800.0,77.0
7863.0,2011,Manuál,Benzín,163035.0,118.0
7890.0,2011,Manuál,Diesel,195995.0,77.0
7898.0,2011,Manuál,Benzín,155938.0,77.0
7898.0,2009,Manuál,Diesel,167713.0,81.0
7900.0,2009,Manuál,Diesel,240494.0,77.0
7990.0,2008,Automat,Benzín,265500.0,147.0
,2013,Manuál,Diesel,155774.0,66.0
7999.0,2013,Automat,Benzín,214337.0,77.0
7999.0,2009,Manuál,Diesel,161000.0,77.0
7560.0,2009,Manuál,Benzín,133441.0,90.0
8100.0,2011,Manuál,Diesel,257543.0,125.0
8100.0,2011,Manuál,Benzín,64077.0,77.0
